19910215,46,21,37441,1,0,0,0,0,1,1,0,0,0,0,821,7,0,1,1911,25,38,0.233,14,70,0.625,25,0,1600,58.8,41.2,5,0,1.7,0.9,30,40,103.12,100,1
19910221,47,3,37354,1,0,0,0,0,0,0,0,0,0,1,816,9,0,3,1911,40,46,0.333,15.9,78,0.5,34,2.4,2000,61,36.6,0,0,2.4,1.3,35,40,103.22,100,1
19910223,48,22,35335,0,0,0,0,0,0,0,0,0,0,0,827,2,0,0,1911,45,41,0.333,17,78,0.75,16,14.1,1100,50.5,35.4,0,0,2.5,1,50,40,96.97,100,0
19910223,49,22,37335,0,0,0,0,0,0,0,0,0,0,0,827,2,0,0,1911,47.5,41,0.233,16.5,72,0.75,20,14.1,1300,50.5,35.4,4,0,2.5,1,50,40,96.97,100,0
19910220,50,23,35870,1,0,1,0,0,1,1,0,0,1,0,824,2,0,1,1910,40,46,0.2,15,68,0.75,28,0,1700,58.8,41.2,0,0,1,1,33,40,103.22,100,1
19910220,51,23,35870,1,0,1,0,0,1,1,0,0,1,0,824,9,0,1,1911,40,46,0.267,16.5,68,0.875,25,0,1700,58.8,41.2,0,0,1,1,33,40,103.125,100,1
19910216,52,13,35811,1,0,0,0,0,1,1,0,0,0,1,815,9,2,1,1911,40,35,0.233,18,85,0.625,30,0,2000,62.5,37.5,0,0,2.5,0.9,30,40,103.125,100,1
19910213,41,4,35752,1,0,0,0,0,1,1,0,0,0,0,824,9,0,1,1910,50,43,0.2,17,84,0.75,35,0,2300,55.6,44.4,0,0,2,0.8,30,40,103.22,100,1
19910215,53,19,37869,1,0,0,0,0,0,1,0,0,0,2,802,7,1,0,1911,35,38,0.4,12,62,0.75,46,4.7,1400,58.8,36.5,0,0,2,1,28,40,103.125,100,1
19910215,54,19,37869,1,0,0,0,0,0,1,0,0,0,2,802,2,1,0,1911,35,38,0.433,16,70,0.75,50,0,1400,62.5,37.5,0,0,2.8,1.5,28,40,103.125,100,1
19910220,55,0,25509,0,0,0,0,0,0,0,0,0,0,0,821,7,0,0,1911,50,46,0.2,14.6,60,0.625,25,10.5,1750,52.6,36.8,2,0,2.4,0.8,28,40,96.97,100,0
19910304,56,3,37386,0,0,0,0,0,0,0,0,0,0,0,827,2,0,4,1910,40,47,0.333,24.5,78,0.875,30,8.8,2100,54.9,36.3,16,0,2.3,1,40,40,100,100,0
19910303,24,3,37386,0,0,0,0,0,0,0,0,0,1,0,827,9,0,4,1911,40,47,0.35,14.43,76,0.75,16,7.2,2000,51.5,41.2,1,0,2.7,1.4,40,40,100,100,0
19910301,57,3,37386,0,0,0,0,0,0,0,0,0,0,0,827,2,0,4,1910,40,39,0.233,15,77,0.75,20,9.4,2000,52.1,38.5,0,0,2.5,1,40,40,103.22,100,1
19910301,58,3,37386,0,0,0,0,0,0,0,0,0,0,0,827,9,0,4,1910,40,39,0.2,15,79,0.75,20,11.8,2000,49,39.2,0,0,2.5,1,40,40,103.22,100,1
19910309,59,3,37386,0,0,0,0,0,0,0,0,0,0,0,827,2,0,4,1911,55,43,0.267,14.2,68,0.75,18,0,2000,62.5,37.5,0,0,2.5,1.2,40,40,106.45,100,0
19910306,60,3,37386,0,0,0,0,0,0,0,0,0,0,0,827,2,0,4,1910,55,48,0.233,14,80,0.75,30,0,2000,62.5,37.5,0,0,2.5,1,40,40,109.67,100,0
19910311,59,3,27386,0,0,0,0,0,0,0,0,0,1,0,827,2,0,4,1911,55,40,0.267,16.4,72,1,26,0,2000,62.5,37.5,0,0,2.5,1,40,40,106.45,100,0
19910311,61,3,37386,0,0,0,0,0,0,0,0,0,0,0,824,9,0,4,1911,40,40,0.35,18.5,85,0.5625,30,0,1900,62.5,37.5,4,0,1.8,1.4,40,40,106.45,100,0
19910227,62,3,37254,1,0,0,0,0,0,1,0,0,0,0,821,7,0,0,1911,42.5,41,0.3,14,70,0.625,20,2.3,1750,57.5,40,4,0,2.5,0.7,35,40,96.97,100,1
19910302,63,24,35457,1,0,0,0,0,1,1,0,0,0,0,828,9,0,1,1910,35,39,0.2,16.2,84,1,30,0,2100,62.5,37.5,4,0,2,0.9,30,40,94.117,100,1
19910307,64,1,47202,1,0,0,0,0,1,0,0,0,0,3,813,9,1,0,1910,35,45,0.3,14.1,65,1,20,0,1500,59.5,40.5,0,0,2.6,1,40,40,109.67,100,1
19910308,65,1,47202,1,0,0,0,0,0,0,0,1,0,2,802,2,1,0,1910,50,43,0.333,14.02,68,0.75,56,7.4,1800,53.2,39.4,0,0.5,3,1.3,40,40,109.67,100,1
19910307,66,1,47202,1,0,0,0,0,0,0,0,0,0,1,816,2,1,0,1910,67.5,45,0.2,15.5,80,0.5,34,16.3,1683,43.5,40.2,6,0,2.5,1,40,40,109.67,100,1
19910310,67,15,37163,1,0,0,0,0,1,1,0,0,0,0,821,2,0,1,1910,55,37,0.267,16,75,0.625,20,5.6,1850,55.6,38.9,0,0,0.8,0.75,33,40,109.67,100,1
19910227,68,3,37354,1,0,0,0,0,0,1,0,0,0,0,821,2,0,0,1911,42.5,41,0.2,14,80,0.625,20,7.4,1750,53.2,39.4,0,0,2.1,0.9,35,40,96.97,100,1
19910307,69,1,47202,0,0,0,0,0,0,0,0,0,0,3,813,1,1,0,1910,52.5,45,0.2,15.3,72,0.75,20,12.4,1600,51.5,36.1,0,0,2.5,1,40,40,109.67,100,1
19910307,70,1,47202,1,0,0,0,0,1,0,0,0,0,3,813,10,1,0,1910,35,45,0.2,15.2,63,1,20,0,1500,59.5,40.5,0,0,2.3,0.9,40,40,109.67,100,1
19910307,71,1,47202,0,0,0,0,0,0,0,0,0,0,3,813,5,1,0,1910,52.5,45,0.233,16,68,0.75,20,0,1600,58.8,41.2,4,0,2.3,0.8,40,40,109.67,100,1
19910317,27,3,37355,1,0,0,0,0,0,1,0,0,0,1,816,9,0,0,1910,49,43,0.35,14.5,74,0.75,23,9.1,1900,56.8,34.1,2,0,0.7,0.2,35,40,103.22,100,0
19910314,71,1,47202,0,0,0,0,0,0,0,0,0,0,3,813,5,1,0,1910,52.5,37,0.233,14,73,0.75,20,9.6,1600,53.2,37.2,0,0,2.3,1,40,40,109.67,100,1
19910309,72,1,47202,0,0,0,0,0,0,0,0,0,0,3,813,9,1,0,1910,52.5,43,0.267,15.1,76,0.5,31,6.6,1650,54.9,38.5,0,0,2.5,1.5,40,40,109.67,100,1
19910316,73,3,37355,1,0,0,0,0,0,1,0,0,0,0,828,9,0,3,1910,40,44,0.2,16.1,78,0.9375,30,5.6,1800,55.6,38.9,0,0,2,1,35,40,103.22,100,1
19910314,69,1,47202,0,0,0,0,0,0,0,0,0,0,3,813,1,1,0,1911,52.5,37,0.2,15,66,0.75,20,13.3,1600,55.6,42.2,0,0,2.4,0.8,40,40,100,100,1
19910318,74,3,37355,1,0,0,0,0,0,1,0,0,0,0,827,2,0,0,1910,40,43,0.35,16.5,72,0.625,20,9.1,2000,56.8,34.1,4,0,2.5,0.5,35,40,103.22,100,1
19910318,75,3,37355,1,0,0,0,0,0,1,0,0,0,0,827,9,0,0,1910,40,43,0.35,16.1,70,0.625,20,11.1,2000,55.6,33.3,4,0,1.8,0.9,35,40,103.22,100,1
19910319,76,4,35753,1,0,0,0,0,1,1,0,0,0,0,824,9,0,1,1910,40,43,0.267,16,80,0.5625,30,5.6,1900,55.6,38.9,0,0,2.2,1.3,30,40,103.22,100,1
19910319,77,0,25513,0,0,0,0,0,0,0,0,0,0,0,821,7,0,0,1911,45,45,0.2,14.7,75,0.625,30,15,1734,50,35,2,0,1.5,0.6,34,40,103.22,100,0
19910322,78,25,38051,1,0,0,0,0,0,1,0,0,0,1,816,2,0,0,1911,60,49,0.333,14.9,77,0.75,27,0,1650,58.8,41.2,0,0,2.5,0.7,33,40,103.33,100,1
19910325,79,0,25514,0,0,0,0,0,0,0,0,0,1,0,821,7,0,0,1910,55,49,0.267,12.5,70,0.625,30,5.6,1750,55.6,38.9,0,0,2.5,0.9,34,40,106.66,100,0
19910320,80,0,25513,0,0,0,0,0,0,0,0,0,0,0,821,2,0,0,1911,45,45,0.2,15.1,75,0.625,20,15,1750,50,35,0,0,1.6,0.9,34,40,103.22,100,1
19910322,81,25,38051,1,0,0,0,0,0,1,0,0,0,1,816,9,0,0,1910,55,49,0.2,15.6,74,0.75,24,0,1650,58.8,41.2,0,0,2.5,1.7,33,40,103.33,100,1
19910323,82,3,37355,1,0,0,0,0,1,1,0,0,0,0,828,2,0,0,1911,40,49,0.233,15.3,74,1,34,0,2000,62.5,37.5,0,0,2.2,1,35,40,100,100,1
19910323,83,3,37355,1,0,0,0,0,1,1,0,0,0,0,828,9,0,0,1911,40,49,0.233,16.8,78,0.9375,30,0,2000,62.5,37.5,0,0,2.4,0.9,35,40,100,100,1
19910402,84,0,25515,0,0,0,0,0,0,0,0,0,0,0,821,7,0,0,1911,42.5,46,0.3,14,77,0.625,42,15.8,1850,49.5,34.6,8,0,1.5,0.8,34,40,100,100,0
19910404,85,14,37081,1,0,1,0,0,1,1,0,0,0,0,828,1,0,1,1911,35,44,0.2,15.5,100,0.875,30,0,2200,53.2,46.8,0,0,0,0,30,40,100,100,0
19910330,86,22,35534,0,0,0,0,0,0,0,0,0,1,0,827,2,0,0,1910,42,44,0.3,15,80,1.25,20,16.7,1300,49,34.3,0,0,2.5,0.2,40,40,110,100,1
19910330,87,22,35534,0,0,0,0,0,0,0,0,0,1,0,827,9,0,0,1910,45,44,0.3,15.5,75,1.25,20,14.1,1300,50.5,35.4,0,0,2.5,1.5,40,40,110,100,1
19910405,50,4,35754,1,0,0,0,0,1,1,0,0,0,0,824,2,0,1,1910,50,43,0.3,16,70,0.8125,30,3.4,2400,56.8,39.8,0,0,2.5,0.8,30,40,103.125,100,1
19910405,88,4,35754,1,0,0,0,0,1,1,0,0,0,0,824,9,0,1,1910,47,43,0.267,16,80,0.5625,30,9.1,2400,50.5,40.4,0,0,2.5,1.1,30,40,103.125,100,1
19910327,89,26,37572,1,0,0,0,0,1,1,0,0,0,0,824,2,0,1,1911,35,48,0.233,16,76,0.8125,30,8.9,1900,49.5,41.6,0,0,2.5,1.2,30,40,103.22,100,1
19910327,90,26,37572,1,0,0,0,0,1,1,0,0,0,0,824,9,0,1,1911,35,48,0.233,16,86,0.5625,30,16.1,1900,44.6,39.3,0,0,2.5,1.5,30,40,103.22,100,1
19910402,91,13,35814,1,0,0,0,0,0,1,0,0,0,0,827,2,2,1,1911,35,43,0.233,14,75,1.25,20,7.6,1700,54.3,38,0,0,2.5,2,33,40,106.66,100,1
19910402,92,13,35814,1,0,0,0,0,0,1,0,0,0,0,827,9,2,1,1911,37.5,43,0.233,14,80,1.25,20,6.25,1700,52.1,41.7,0,0,3,1.5,33,40,106.66,100,1
19910406,93,27,37822,1,0,0,0,0,0,1,0,0,0,3,813,1,1,0,1910,40,44,0.2,15,68,0.75,20,0,1750,58.8,41.2,0,0,2.7,0.7,35,40,103.125,100,1
19910406,94,27,37822,1,0,0,0,0,0,1,0,0,0,3,813,5,1,0,1910,40,44,0.233,15.5,68,0.75,20,5.6,1750,55.6,38.9,0,0,1.5,0.5,35,40,103.125,100,1
19910511,95,13,35816,1,0,0,0,0,1,1,0,0,0,0,827,2,2,1,1910,47.5,68,0.4,14,78,0.75,22,0,1900,62.5,37.5,0,0,2.1,1.7,33,40,103.125,100,0
19910501,96,24,35458,1,0,0,0,0,1,1,0,0,1,1,816,2,0,1,1910,40,60,0.233,15,78,1,28,0,2380,60,40,3,0,2.5,1,30,40,106.66,100,0
19910502,97,1,47203,0,0,0,0,0,1,1,0,0,1,3,813,9,1,0,1910,55,55,0.3,16.3,100,1,20,0,1650,58.8,41.2,0,0,2.5,1,40,40,106.66,100,0
19910502,98,13,35816,1,0,0,0,0,1,1,0,0,0,1,815,2,2,1,1910,40,55,0.433,15.5,92,0.75,22,9.6,1550,53.2,37.2,1,0,2.9,1.3,33,40,106.66,100,0
19910503,98,13,35816,1,0,0,0,0,1,1,0,0,0,1,815,2,2,1,1910,40,52,0.2,16,86,0.75,26,9.6,1975,53.2,37.2,1,0,2.9,1.3,33,40,100,100,0
19910503,6,8,23055,0,0,0,0,0,0,2,0,0,0,0,821,7,0,0,1910,42.5,52,0.4,13.9,76,0.625,25,0,1800,50,50,0,0,2.5,0.9,40,40,106.66,100,0
19910507,13,0,25520,0,0,0,0,0,0,0,0,0,0,0,821,7,0,1,1910,50,56,0.267,15.2,76,0.625,25,3.4,1760,56.8,39.8,2,0,2.5,0.8,34,40,103.125,100,0
19910508,99,0,25520,0,0,0,0,0,0,0,0,0,0,0,821,7,0,0,1910,45,57,0.267,14,76,0.75,20,3.4,1800,56.2,40.4,2,0,2,0.8,34,40,103.125,100,0
19910517,100,23,35982,1,0,1,0,0,1,1,0,0,1,0,824,2,0,1,1910,47,67,0.4,16,74,0.8125,38,0,1900,58.8,41.2,2,0,2.5,1.1,33,40,103.125,100,1
19910517,67,23,35872,1,0,1,0,0,1,1,0,0,0,0,824,9,0,1,1910,47,67,0.333,16,82,0.5625,30,1.5,1900,50.5,34.3,0,0,2.5,1.1,33,40,103.125,100,1
19910505,101,1,47203,0,0,0,0,0,0,0,0,0,0,3,813,5,1,0,1910,50,52,0.3,17,69,0.75,20,0,1700,58.8,41.2,0,0,2.2,0.9,40,40,106.66,100,1
19910507,102,1,47203,0,0,0,0,0,0,0,0,0,1,2,802,7,1,0,1910,50,55,0.233,13.34,74,0.625,20,4.8,1635,59.5,35.7,1,0,3,2,40,40,100,100,1
19910507,103,1,47203,0,0,0,0,0,0,0,0,0,1,2,802,2,1,0,1910,50,55,0.233,13.86,70,0.625,47,10.2,1635,51,38.8,0,0,3,1,40,40,100,100,1
19910505,104,1,47203,0,0,0,0,0,0,0,0,0,0,3,813,1,1,0,1910,50,52,0.267,15.6,71,0.75,20,20.6,1700,46.7,32.7,0,0,2.5,0.6,40,40,106.66,100,1
19910409,105,15,37168,1,0,0,0,0,1,1,0,0,0,1,815,2,0,1,1911,30,63,0.3,13,94,1,29,0,1800,56.2,43.8,0,0,2.5,1,30,40,110,100,0
19910415,106,12,37333,1,0,0,0,0,1,1,0,0,0,1,815,2,0,1,1911,50,60,0.267,13.6,86,1.125,28,0,1500,64.1,35.9,0,0,2.5,1,33,40,106.45,100,0
19910416,107,0,25517,0,0,0,0,0,0,0,0,0,1,0,821,7,0,0,1911,55,53,0.3,14.2,72,0.625,25,22.7,1750,45.5,31.8,1,0,2.4,0.9,34,40,103.125,100,0
19910426,108,12,37333,1,0,0,0,0,1,1,0,0,1,1,815,2,0,1,1910,35,56,0.3,15.3,80,0.75,20,0,1900,76.9,23.1,0,0,2.5,1.25,33,40,106.66,100,0
19910426,109,28,37994,0,0,0,0,0,0,0,0,0,1,0,821,7,0,0,1911,55,56,0.233,15,84,0.625,25,16.7,1850,52.1,31.3,4,0,2,0.6,34,40,103.125,100,0
19910422,110,0,25513,0,0,0,0,0,0,0,0,0,1,0,821,7,0,0,1910,55,49,0.2,15,78,0.625,20,17.1,1900,47.6,35.2,0,0,2.5,0.85,34,40,106.45,100,0
19910426,111,1,47203,0,0,0,0,0,0,0,0,0,0,2,802,2,1,0,1910,50,50,0.2,15.7,90,0.75,50,0,1420,62.5,37.5,0,0,3,1.35,40,40,106.45,100,1
19910426,112,1,47203,0,0,0,0,0,0,0,0,0,0,2,802,7,1,0,1910,50,50,0.2,15.5,74,0.75,58,4.8,1420,59.5,35.7,3,0,3,1,40,40,106.45,100,1
19910428,113,23,35871,1,0,1,0,0,1,1,0,0,0,0,824,9,0,1,1911,35,56,0.233,16,82,0.5625,28,5.6,2100,56.2,38.2,0,0,1.7,0.4,30,40,103.125,100,1
19910428,114,23,35871,1,0,1,0,0,1,1,0,0,0,0,824,2,0,1,1911,35,56,0.2,15,80,0.8125,40,8.6,2100,53.8,37.6,8,0,1.7,1,30,40,100,100,1
19910419,115,15,37169,1,0,0,0,0,1,1,0,0,0,0,824,2,0,1,1911,40,50,0.2,16,68,0.8125,30,0,2400,58.8,41.2,8,0,2.5,1.5,33,40,103.125,100,1
19910419,116,15,47169,1,0,0,0,0,1,1,0,0,0,0,824,9,0,1,1911,40,50,0.233,16,70,0.5625,30,0,2400,58.8,41.2,8,0,1.5,0.5,33,40,103.125,100,1
19910415,117,3,32360,1,0,0,0,0,0,1,0,0,0,0,827,2,0,0,1910,55,59,0.233,14.2,80,1,20,5.6,1700,55.6,38.9,0,0,2,2.5,33,40,106.45,100,1
19910415,118,3,32360,1,0,0,0,0,0,1,0,0,0,0,827,9,0,0,1911,37.5,59,0.233,16,75,0.75,20,4.3,1700,54.3,41.3,0,0,2.5,1.5,33,40,106.45,100,1
19910409,119,27,37822,1,0,0,0,0,0,1,0,0,0,1,816,9,1,0,1911,40,54,0.2,15.8,76,0.5,38,5.6,1736,55.6,38.9,0,0,2.5,1.5,35,40,103.125,100,1
19910409,120,27,37822,1,0,0,0,0,0,2,0,0,0,1,816,2,1,0,1911,40,54,0.2,15.4,78,0.5,34,5.7,1736,56.8,36.9,0,0,2.5,1.1,35,40,103.125,100,1
19910426,121,28,37994,0,0,0,0,0,0,0,0,0,1,0,821,2,0,0,1911,55,45,0.267,15.5,79,0.625,20,16.7,1850,54.3,34.3,4,0,2.5,1,34,40,100,100,1
19910430,122,0,25519,0,0,0,0,0,0,0,0,0,1,0,821,7,0,0,1910,52,64,0.4,15.5,82,0.625,30,0,1800,71.4,28.6,4,0,2.5,0.9,34,40,103.125,100,0
19910423,123,24,35458,1,0,0,0,0,1,1,0,0,1,1,816,9,0,1,1910,40,56,0.233,16.5,79,0.5,28,0,2300,60.2,39.8,0,0,2.5,1.5,30,40,106.45,100,0
19910605,124,24,35460,1,0,0,0,0,1,1,0,0,0,0,824,2,0,1,1910,45,54,0.333,15.5,76,0.8125,30,5.6,2250,55.6,38.9,2,0,2.5,1.3,30,40,106.45,100,1
19910604,33,3,37365,1,0,0,0,0,0,1,0,0,0,0,828,2,0,3,1910,47.5,68,0.4,16,80,0.75,30,0,2250,58.8,41.2,0,0,1.5,1,35,40,106.45,100,1
19910604,125,3,37365,1,0,0,0,0,0,1,0,0,0,0,828,9,0,3,1910,47.5,68,0.35,16,80,0.75,30,0,2250,52.1,47.9,0,0,1.5,0.75,35,40,106.45,100,1
